file,character,setup,t,level,damage,crit,glancing,ap,gain,capped
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74521.2802,16,53,False,True,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74524.3732,16,60,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74524.8242,16,43,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74526.6112,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74528.5292,16,43,True,False,437,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74530.2092,16,21,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74532.0252,16,20,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74533.9652,16,17,False,False,437,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74548.6632,16,22,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74548.8682,16,69,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74551.5362,16,62,False,True,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74552.3032,16,23,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74555.9102,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74557.8802,16,22,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74559.2932,16,59,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74559.5142,16,17,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74561.4202,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74563.1332,16,19,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74564.9182,16,44,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74567.1722,16,62,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74568.6242,16,46,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74572.2522,16,54,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74573.1242,16,17,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74582.6722,16,18,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74582.7472,16,115,True,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74584.5172,16,23,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74585.5562,16,68,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74586.3692,16,37,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74588.0922,16,61,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74589.9412,16,24,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74591.8442,16,19,False,False,437,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74603.8052,16,56,False,True,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74605.5372,16,17,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74616.7512,16,64,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74616.7512,16,18,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74618.6882,16,44,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74620.5222,16,40,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74622.1152,16,53,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74622.3502,16,18,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74625.9712,16,18,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74627.2382,16,54,False,True,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74630.4022,16,18,False,True,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74632.3262,16,17,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74634.0062,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74635.9972,16,19,False,False,437,151,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74793.0402,16,48,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74795.4682,16,58,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74795.6722,16,18,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74797.4762,16,19,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74798.2492,16,63,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74799.1972,16,16,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74800.8172,16,50,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74802.8182,16,20,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74804.7722,16,21,False,False,414,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74805.9762,16,52,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74806.3902,16,20,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74808.3722,16,17,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74810.0752,16,20,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74811.9892,16,43,True,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74815.4282,16,18,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74817.3902,16,21,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74817.8412,16,60,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74819.8902,16,16,False,False,414,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74820.6202,16,55,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74821.8722,16,19,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74823.1012,16,62,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74823.5372,16,16,False,False,414,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74844.1742,16,52,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74845.8382,16,17,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74846.7752,16,62,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74847.7502,16,15,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74849.4202,16,17,False,False,414,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74851.2142,16,42,True,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74854.5392,16,50,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74854.8202,16,19,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74856.6252,16,17,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74857.2752,16,50,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74858.4972,16,15,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74860.3512,16,18,False,False,414,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74862.0372,16,16,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74864.0202,16,17,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74865.7202,16,19,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74867.4962,16,17,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74909.8872,16,50,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74910.0932,16,35,True,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74911.9012,16,16,False,False,414,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74912.4362,16,56,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74917.6112,16,55,False,False,414,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74918.9302,16,18,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74920.7832,16,23,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74922.7082,16,34,True,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74922.9422,16,57,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74924.5322,16,39,True,False,437,32,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74926.3242,16,22,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74930.5832,16,18,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74932.2662,16,62,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74932.4812,16,21,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74934.0992,16,21,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74936.0552,16,22,False,False,437,151,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74939.5972,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74940.1722,16,64,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74986.1822,16,167,True,False,437,89,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74991.4502,16,16,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74993.5502,16,133,True,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74996.1282,16,113,True,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74996.7742,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74998.5412,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,74998.7502,16,56,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75000.4152,16,19,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75002.2042,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75004.8782,16,21,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75008.3972,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75010.6892,16,105,True,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75014.5072,16,21,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75015.8512,16,60,False,False,437,90,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75016.3012,16,18,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75017.9662,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75020.2152,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75022.1102,16,20,False,False,437,31,False
ryqenz_zomdaya_uw_dw_092326.txt,Zomd Aya,dual_wield,75023.8512,16,39,True,False,437,31,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68659.7712,13,84,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68663.4962,13,92,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68671.0952,13,69,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68674.9242,13,78,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68681.4862,13,81,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68689.0372,13,83,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68693.0172,13,70,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68709.3302,13,88,False,False,442,170,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68713.0832,13,89,False,False,442,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68737.9222,13,87,False,False,400,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68741.5402,13,73,False,False,400,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68753.1222,13,85,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68756.7732,13,78,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68767.9052,13,74,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68779.3342,13,82,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68783.1192,13,88,False,False,442,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68787.0332,13,78,False,False,442,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68790.7632,13,74,False,False,400,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68803.2352,13,147,True,False,400,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68810.9692,13,72,False,False,400,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68833.7432,13,75,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68841.3272,13,156,True,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68845.1432,13,77,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68847.9102,13,86,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68851.5832,13,81,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68859.1812,13,74,False,False,398,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68874.5492,13,69,False,False,377,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68879.2082,13,81,False,False,377,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68883.1722,13,85,False,False,377,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68886.1082,13,78,False,False,377,167,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68889.7962,13,84,False,False,377,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68893.5892,13,75,False,False,377,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68898.4382,13,90,False,False,419,35,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68902.2662,13,74,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68909.8492,13,73,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68917.4882,13,78,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68921.3442,13,68,False,False,375,18,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68928.1432,13,74,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68931.7752,13,87,False,False,419,100,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68935.7452,13,69,False,False,377,87,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68939.4062,13,162,True,False,377,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68947.0752,13,83,False,False,377,96,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68959.8112,13,73,False,False,377,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68966.6812,13,76,False,False,375,111,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68970.3542,13,73,False,False,375,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68978.0842,13,75,False,False,375,104,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68981.8872,13,67,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68985.5632,13,71,False,False,375,104,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68993.3152,13,77,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,68997.1092,13,84,False,False,419,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69000.9202,13,94,False,False,419,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69008.3602,13,82,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69012.2432,13,89,False,False,419,113,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69015.9782,13,82,False,False,419,96,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69019.9572,13,65,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69022.0422,13,77,False,False,375,150,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69035.2912,13,77,False,False,375,128,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69039.1452,13,67,False,False,375,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69046.6162,13,84,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69050.4482,13,77,False,False,419,251,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69058.2012,13,76,False,False,419,19,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69062.1972,13,71,False,False,377,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69064.3012,13,155,True,False,377,126,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69070.6132,13,76,False,False,377,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69074.3452,13,172,True,False,377,158,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69078.2422,13,141,True,False,377,100,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69082.1512,13,146,True,False,377,88,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69090.8492,13,89,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69094.6372,13,66,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69099.6632,13,128,True,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69104.6072,13,64,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69108.2832,13,73,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69116.0822,13,73,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69119.8002,13,73,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69123.5022,13,87,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69127.4742,13,86,False,False,419,71,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69131.1242,13,179,True,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69134.9252,13,90,False,False,419,23,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69138.9012,13,77,False,False,419,98,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69146.3282,13,90,False,False,419,100,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69150.2212,13,160,True,False,375,100,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69154.0042,13,70,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69157.7202,13,78,False,False,375,170,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69161.6642,13,79,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69165.8662,13,139,True,False,375,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69174.0472,13,68,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69181.6082,13,153,True,False,419,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69185.9162,13,180,True,False,419,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69189.8542,13,81,False,False,419,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69193.5122,13,77,False,False,419,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69197.3302,13,89,False,False,419,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69205.0042,13,85,False,False,419,130,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69208.8282,13,85,False,False,419,68,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69216.3622,13,87,False,False,419,100,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69220.1322,13,81,False,False,419,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69227.7412,13,86,False,False,419,98,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69231.7372,13,76,False,False,419,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69245.3162,13,77,False,False,419,11,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69249.1412,13,66,False,False,375,251,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69253.0112,13,140,True,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69266.5852,13,69,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69270.4372,13,74,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69274.2542,13,75,False,False,375,160,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69278.1562,13,78,False,False,375,94,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69283.4842,13,68,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69287.1292,13,72,False,False,375,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69291.0792,13,65,False,False,375,0,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69294.8892,13,148,True,False,375,197,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69302.4302,13,81,False,False,375,97,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69306.2282,13,160,True,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69310.0672,13,88,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69313.8062,13,94,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69317.5712,13,78,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69321.5142,13,79,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69325.2852,13,94,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69329.0712,13,79,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69331.5292,13,93,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69335.3972,13,79,False,False,419,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69341.4212,13,86,False,False,419,111,True
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69345.2492,13,129,True,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69356.1972,13,71,False,False,375,171,False
ryqenz_zomdaya_uw_2h_092326.txt,Zomd Aya,two_hand,69359.9862,13,67,False,False,375,171,False
