9/23/2026 20:35:26.428-5  COMBAT_LOG_VERSION,22,ADVANCED_LOG_ENABLED,1,BUILD_VERSION,1.60.1,PROJECT_ID,18
9/23/2026 20:49:07.994-5  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Player-4613-00D66BEC,"Grimly-ClassicBetaPvP2-",0x518,0x80000000,0
9/23/2026 20:49:08.327-5  SPELL_AURA_REMOVED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,1604,"Dazed",0x1,DEBUFF
9/23/2026 20:49:08.327-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,358,861,533,0,1079,0,0,0,0,201,657,0,-4061.39,-2952.08,1437,5.6724,14,25,37,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:08.327-5  DAMAGE_SHIELD_MISSED,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,7294,"Retribution Aura",0x2,RESIST,nil,0,AOE
9/23/2026 20:49:08.544-5  SPELL_CAST_START,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,0000000000000000,nil,0x80000000,0x80000000,647,"Holy Light",0x2
9/23/2026 20:49:08.660-5  SPELL_PERIODIC_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,6547,"Rend",0x1,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,371,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,15,14,-1,1,0,0,0,nil,nil,nil,ST
9/23/2026 20:49:09.244-5  SPELL_PERIODIC_ENERGIZE,Player-4619-00C8CD36,"Greatsword-ClassicBetaPvP-",0x528,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,19742,"Blessing of Wisdom",0x2,Player-4613-00AF5B80,0000000000000000,358,861,533,0,1079,0,0,0,0,213,657,0,-4061.39,-2952.08,1437,5.6724,14,12.0000,0.0000,0,657
9/23/2026 20:49:09.244-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,5019,"Shoot",0x1,Player-4613-0096FAE3,0000000000000000,482,717,191,46,307,0,0,0,0,268,1252,0,-3912.29,-3055.13,1437,0.0045,19
9/23/2026 20:49:09.244-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00848667,"Tyrone-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00848667,0000000000000000,447,507,156,30,392,0,0,0,0,256,1497,0,-3916.29,-3057.48,1437,6.2803,10,27,30,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:09.344-5  SWING_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,0000000000000000,745,939,532,0,1185,0,0,0,1,845,1000,0,-4105.69,-3101.36,1437,5.4605,12,89,123,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:09.344-5  SWING_DAMAGE_LANDED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,282,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,89,123,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:09.344-5  SWING_DAMAGE,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,282,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,25,39,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:09.344-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,0000000000000000,720,939,532,0,1185,0,0,0,1,849,1000,0,-4105.69,-3101.36,1437,5.4605,12,25,39,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:09.444-5  SPELL_ENERGIZE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,12964,"Unbridled Wrath",0x1,Player-4619-0067141E,0000000000000000,720,939,532,0,1185,0,0,0,1,869,1000,0,-4105.69,-3101.36,1437,5.4605,12,2.0000,0.0000,1,1000
9/23/2026 20:49:10.060-5  SPELL_AURA_APPLIED,Creature-0-6783-0-8995-1008-0000348158,"Mosshide Mongrel",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,8016,"Spirit Decay",0x8,DEBUFF
9/23/2026 20:49:10.310-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,332,861,533,0,1079,0,0,0,0,213,657,0,-4061.39,-2952.08,1437,6.1426,14,26,39,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:11.027-5  SPELL_CAST_SUCCESS,Player-4613-00848667,"Tyrone-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,7322,"Frostbolt",0x10,Player-4613-00848667,0000000000000000,447,507,156,30,392,0,0,0,0,268,1497,65,-3916.29,-3057.48,1437,6.2803,10
9/23/2026 20:49:11.028-5  SPELL_CAST_START,Player-4613-00848667,"Tyrone-ClassicBetaPvP2-",0x518,0x80000000,0000000000000000,nil,0x80000000,0x80000000,7322,"Frostbolt",0x10
9/23/2026 20:49:11.028-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,5019,"Shoot",0x1,Player-4613-0096FAE3,0000000000000000,482,717,191,46,307,0,0,0,0,296,1252,0,-3912.29,-3055.13,1437,4.7130,19
9/23/2026 20:49:11.677-5  SPELL_PERIODIC_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,6547,"Rend",0x1,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,267,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,15,14,-1,1,0,0,0,nil,nil,nil,ST
9/23/2026 20:49:11.827-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00848667,"Tyrone-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00848667,0000000000000000,418,507,156,30,392,0,0,0,0,203,1497,0,-3916.29,-3057.48,1437,6.2803,10,29,34,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:11.827-5  SWING_DAMAGE,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,267,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,25,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:11.827-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,0000000000000000,697,939,532,0,1185,0,0,0,1,873,1000,0,-4105.69,-3101.36,1437,5.4605,12,25,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:11.994-5  SPELL_HEAL,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,647,"Holy Light",0x2,Player-4613-00AF5B80,0000000000000000,484,861,533,0,1079,0,0,0,0,213,657,0,-4061.39,-2952.08,1437,6.1426,14,152,152,0,0,nil
9/23/2026 20:49:11.994-5  SPELL_CAST_SUCCESS,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,647,"Holy Light",0x2,Player-4613-00AF5B80,0000000000000000,484,861,533,0,1079,0,0,0,0,213,657,110,-4061.39,-2952.08,1437,6.1426,14
9/23/2026 20:49:12.094-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1008-0000348158,"Mosshide Mongrel",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,460,861,533,0,1079,0,0,0,0,103,657,0,-4061.39,-2952.08,1437,6.1426,14,24,35,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:12.344-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,435,861,533,0,1079,0,0,0,0,103,657,0,-4061.39,-2952.08,1437,6.1426,14,25,36,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:12.495-5  SPELL_AURA_APPLIED,Player-4619-0058568F,"Kold-ClassicBetaPvP-",0x518,0x80000000,Player-4619-0058568F,"Kold-ClassicBetaPvP-",0x518,0x80000000,2457,"Battle Stance",0x1,BUFF
9/23/2026 20:49:12.495-5  SPELL_AURA_APPLIED,Player-4619-0062F214,"Hiderion-ClassicBetaPvP-",0x528,0x80000000,Player-4619-0058568F,"Kold-ClassicBetaPvP-",0x518,0x80000000,6756,"Mark of the Wild",0x8,BUFF
9/23/2026 20:49:12.495-5  SPELL_AURA_APPLIED,Player-4619-00AD00D8,"Retro-ClassicBetaPvP-",0x528,0x80000000,Player-4619-0058568F,"Kold-ClassicBetaPvP-",0x518,0x80000000,20217,"Blessing of Kings",0x2,BUFF
9/23/2026 20:49:12.495-5  SPELL_AURA_APPLIED,Player-4619-0058568F,"Kold-ClassicBetaPvP-",0x518,0x80000000,Player-4619-0058568F,"Kold-ClassicBetaPvP-",0x518,0x80000000,402975,"Victorious",0x1,BUFF
9/23/2026 20:49:12.711-5  SPELL_CAST_SUCCESS,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,285,"Heroic Strike",0x1,Player-4619-0067141E,0000000000000000,697,939,532,0,1185,0,0,0,1,873,1000,150,-4105.69,-3101.36,1437,5.4740,12
9/23/2026 20:49:12.712-5  SPELL_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,285,"Heroic Strike",0x1,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,150,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,117,162,-1,1,0,0,0,nil,nil,nil,ST
9/23/2026 20:49:12.894-5  SPELL_CAST_SUCCESS,Player-4613-0096FAE3,"Shuiest-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,5019,"Shoot",0x1,Player-4613-0096FAE3,0000000000000000,482,717,191,46,307,0,0,0,0,324,1252,0,-3912.29,-3055.13,1437,4.7130,19
9/23/2026 20:49:13.028-5  SPELL_CAST_SUCCESS,Player-4613-00848667,"Tyrone-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348185,"Mosshide Gnoll",0xa28,0x80000000,5019,"Shoot",0x1,Player-4613-00848667,0000000000000000,418,507,156,30,392,0,0,0,0,203,1497,0,-3915.61,-3057.48,1437,6.2803,10
9/23/2026 20:49:14.112-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1008-0000348158,"Mosshide Mongrel",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,407,861,533,0,1079,0,0,0,0,103,657,0,-4060.43,-2952.86,1437,5.9777,14,28,41,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:14.112-5  SPELL_AURA_REMOVED,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,20375,"Seal of Command",0x2,BUFF
9/23/2026 20:49:14.212-5  SWING_DAMAGE,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,150,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,23,35,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:14.212-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,0000000000000000,677,939,532,0,1185,0,0,0,1,726,1000,0,-4105.69,-3101.36,1437,5.4740,12,23,35,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:14.212-5  SPELL_PERIODIC_ENERGIZE,Player-4619-00C8CD36,"Greatsword-ClassicBetaPvP-",0x528,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,19742,"Blessing of Wisdom",0x2,Player-4613-00AF5B80,0000000000000000,407,861,533,0,1079,0,0,0,0,115,657,0,-4060.40,-2952.78,1437,5.9777,14,12.0000,0.0000,0,657
9/23/2026 20:49:14.345-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,382,861,533,0,1079,0,0,0,0,115,657,0,-4060.14,-2951.94,1437,5.9777,14,25,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:14.679-5  SPELL_PERIODIC_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,6547,"Rend",0x1,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,135,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,15,14,-1,1,0,0,0,nil,nil,nil,ST
9/23/2026 20:49:15.580-5  SWING_MISSED,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,MISS,nil
9/23/2026 20:49:15.980-5  SPELL_CAST_FAILED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,0000000000000000,nil,0x80000000,0x80000000,402927,"Victory Rush",0x1,"Not yet recovered"
9/23/2026 20:49:16.014-5  SPELL_CAST_SUCCESS,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,285,"Heroic Strike",0x1,Player-4619-0067141E,0000000000000000,679,939,532,0,1185,0,0,0,1,726,1000,150,-4105.69,-3101.36,1437,5.4740,12
9/23/2026 20:49:16.015-5  SPELL_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,285,"Heroic Strike",0x1,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,11,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,124,171,-1,1,0,0,0,nil,nil,nil,ST
9/23/2026 20:49:16.147-5  SPELL_CAST_FAILED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,0000000000000000,nil,0x80000000,0x80000000,402927,"Victory Rush",0x1,"Not yet recovered"
9/23/2026 20:49:16.347-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,358,861,533,0,1079,0,0,0,0,115,657,0,-4059.68,-2950.49,1437,5.9777,14,24,36,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:16.581-5  SWING_DAMAGE,Creature-0-6783-0-8995-1417-0000348012,"Young Wetlands Crocolisk",0xa48,0x80000000,Player-4619-00687130,"Doubleswing-ClassicBetaPvP-",0x518,0x80000000,Creature-0-6783-0-8995-1417-0000348012,0000000000000000,746,746,78,0,932,0,0,0,1,0,0,0,-4198.14,-3046.46,1437,2.6448,22,75,43,-1,1,0,0,0,1,nil,nil
9/23/2026 20:49:16.581-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1417-0000348012,"Young Wetlands Crocolisk",0xa48,0x80000000,Player-4619-00687130,"Doubleswing-ClassicBetaPvP-",0x518,0x80000000,Player-4619-00687130,0000000000000000,585,660,466,1,369,0,0,0,0,690,690,0,-4204.46,-3044.53,1437,1.1983,9,75,43,-1,1,0,0,0,1,nil,nil
9/23/2026 20:49:16.581-5  SWING_DAMAGE,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,11,691,74,0,807,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,25,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:16.581-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,0000000000000000,654,939,532,0,1185,0,0,0,1,579,1000,0,-4105.69,-3101.36,1437,5.4740,12,25,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:17.249-5  SPELL_AURA_APPLIED,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,20375,"Seal of Command",0x2,BUFF
9/23/2026 20:49:17.249-5  SPELL_CAST_SUCCESS,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,0000000000000000,nil,0x80000000,0x80000000,20375,"Seal of Command",0x2,Player-4613-00AF5B80,0000000000000000,358,861,533,0,1079,0,0,0,0,137,657,65,-4059.68,-2950.49,1437,5.9777,14
9/23/2026 20:49:17.465-5  SPELL_AURA_REMOVED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,402975,"Victorious",0x1,BUFF
9/23/2026 20:49:17.649-5  SPELL_AURA_REMOVED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,8198,"Thunder Clap",0x1,DEBUFF
9/23/2026 20:49:17.649-5  SPELL_AURA_REMOVED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,6547,"Rend",0x1,DEBUFF
9/23/2026 20:49:17.649-5  SPELL_AURA_REMOVED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,7386,"Sunder Armor",0x1,DEBUFF
9/23/2026 20:49:17.649-5  PARTY_KILL,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,0
9/23/2026 20:49:17.649-5  SPELL_PERIODIC_DAMAGE,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,6547,"Rend",0x1,Creature-0-6783-0-8995-1417-00003480A9,0000000000000000,0,691,74,0,897,0,0,0,1,0,0,0,-4103.13,-3103.59,1437,2.4251,21,15,14,4,1,0,0,0,nil,nil,nil,ST
9/23/2026 20:49:17.649-5  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-6783-0-8995-1417-00003480A9,"Young Wetlands Crocolisk",0x10a48,0x80000000,0
9/23/2026 20:49:17.651-5  SPELL_AURA_APPLIED,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,402975,"Victorious",0x1,BUFF
9/23/2026 20:49:18.049-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1008-0000348158,"Mosshide Mongrel",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,332,861,533,0,1079,0,0,0,0,72,657,0,-4059.34,-2950.13,1437,5.9581,14,26,38,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:18.282-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,310,861,533,0,1079,0,0,0,0,72,657,0,-4058.92,-2949.51,1437,5.7421,14,22,32,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:18.616-5  SWING_DAMAGE,Creature-0-6783-0-8995-1417-0000348012,"Young Wetlands Crocolisk",0xa48,0x80000000,Player-4619-00687130,"Doubleswing-ClassicBetaPvP-",0x518,0x80000000,Creature-0-6783-0-8995-1417-0000348012,0000000000000000,746,746,78,0,932,0,0,0,1,0,0,0,-4199.66,-3037.23,1437,3.0823,22,35,41,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:18.616-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1417-0000348012,"Young Wetlands Crocolisk",0xa48,0x80000000,Player-4619-00687130,"Doubleswing-ClassicBetaPvP-",0x518,0x80000000,Player-4619-00687130,0000000000000000,550,660,466,1,369,0,0,0,0,690,690,0,-4200.50,-3036.83,1437,1.1983,9,35,41,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:18.616-5  SPELL_AURA_APPLIED,Creature-0-6783-0-8995-1417-0000348012,"Young Wetlands Crocolisk",0xa48,0x80000000,Player-4619-00687130,"Doubleswing-ClassicBetaPvP-",0x518,0x80000000,1604,"Dazed",0x1,DEBUFF
9/23/2026 20:49:19.000-5  SWING_DAMAGE,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,Player-4613-00AF5B80,0000000000000000,310,861,533,0,1079,0,0,0,0,72,657,0,-4058.92,-2949.51,1437,5.7421,14,85,121,-1,1,0,0,0,nil,nil,nil
9/23/2026 20:49:19.099-5  SPELL_CAST_SUCCESS,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,20424,"Seal of Command",0x2,Player-4613-00AF5B80,0000000000000000,310,861,533,0,1079,0,0,0,0,72,657,0,-4058.92,-2949.51,1437,5.7421,14
9/23/2026 20:49:19.199-5  SPELL_CAST_START,Player-4613-00848667,"Tyrone-ClassicBetaPvP2-",0x518,0x80000000,0000000000000000,nil,0x80000000,0x80000000,5506,"Conjure Water",0x40
9/23/2026 20:49:19.199-5  SPELL_PERIODIC_ENERGIZE,Player-4619-00C8CD36,"Greatsword-ClassicBetaPvP-",0x528,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,19742,"Blessing of Wisdom",0x2,Player-4613-00AF5B80,0000000000000000,310,861,533,0,1079,0,0,0,0,84,657,0,-4058.92,-2949.51,1437,5.7421,14,12.0000,0.0000,0,657
9/23/2026 20:49:19.632-5  SPELL_CAST_SUCCESS,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Creature-0-6783-0-8995-1007-0000348170,"Mosshide Gnoll",0xa28,0x80000000,20271,"Judgement",0x2,Player-4613-00AF5B80,0000000000000000,310,861,533,0,1079,0,0,0,0,84,657,25,-4058.92,-2949.51,1437,5.7421,14
9/23/2026 20:49:19.951-5  SPELL_AURA_REFRESH,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,5242,"Battle Shout",0x1,BUFF
9/23/2026 20:49:19.951-5  SPELL_CAST_SUCCESS,Player-4619-0067141E,"Tarch-ClassicBetaPvP-",0x511,0x80000000,0000000000000000,nil,0x80000000,0x80000000,5242,"Battle Shout",0x1,Player-4619-0067141E,0000000000000000,676,939,532,0,1185,0,0,0,1,550,1000,100,-4105.69,-3101.36,1437,4.4669,12
9/23/2026 20:49:20.084-5  SWING_DAMAGE_LANDED,Creature-0-6783-0-8995-1008-0000348158,"Mosshide Mongrel",0xa28,0x80000000,Player-4613-00AF5B80,"Reggie-ClassicBetaPvP2-",0x518,0x80000000,Player-4613-00AF5B80,0000000000000000,288,861,533,0,1079,0,0,0,0,59,657,0,-4058.92,-2949.51,1437,5.7421,14,22,33,-1,1,0,0,0,nil,nil,nil
